시장형태,등록형태,시도,시군구,시장명,주소(지번),주소(도로명),"시장크기 (1=대형시장, 2=중대형시장, 3=중형시장, 4=소형시장)","시장면적(단위선택: 1=제곱미터, 2=평형)",시장면적(㎡),시장면적(평),"소유형태(1=법인시장, 2=개인시장, 3=공설시장, 4=공동시장)","외부형태(전통시장: 1=상가건물형, 2=노점형, 3=장옥형, 4=상가주택형)","개설주기(1=상설, 2=정기, 3=상설+정기)", 정기(장날1), 정기(장날2),상설+정기(장날1), 상설+정기(장날2),전체점포수,영업점포수(합),영업점포수(임차점포수),비영업 점포수(빈점포),비영업 점포수(기타점포), 노점수,2017년-점포소유상인,2017년-점포임차상인,2017년-종업원수,2017년-노점상인수,2017년-총시장상인," 상인회 운영여부(1=운영, 2=미운영)"," 상인회 조직형태(1=시군구청 등록 상인회, 2=상점가진흥조합, 3=사업조합 또는 협동조합, 4=사단법인, 5=임의단체)",상근직원 명수,상인회 회원 수,"보유현황 - 1고객지원센터(1=있음, 2=없음)","보유현황 - 2유아놀이방(어린이놀이터)(1=있음, 2=없음)","보유현황 - 4고객휴게실(1=있음, 2=없음)","보유현황 - 5수유센터(1=있음, 2=없음)","보유현황 - 6물품보관함(1=있음, 2=없음)","보유현황 - 7자전거보관함(1=있음, 2=없음)","보유현황 - 10쇼핑카트(1=있음, 2=없음)","문2) 보유현황 - 12고객동선통로(1=있음, 2=없음)","보유현황 - 16시장전용 고객주차장(1=있음, 2=없음)",보유갯수 - 16시장전용 고객주차장,"보유여부 - 2소화전(1=있음, 2=없음)",보유개수-2소화전,"보유여부 - 3공용소화기(1=있음, 2=없음)",보유개수 - 3공용소화기,"보유여부 - 5경보기(1=있음, 2=없음)",보유개수 - 5경보기,"화재/가스감지센서(1=있음, 2=없음)",보유개수 -화재/가스 감지센서,"보유여부 - 7자동 화재속보 설비(1=있음, 2=없음)",보유개수 - 7자동화재속보설비,"보유여부 - 1CCTV(1=있음, 2=없음)","보유여부 - 2공동수도시설(노점/장옥형)(1=있음, 2=없음)","보유여부 - 3공동화장실(1=있음, 2=없음)",보유개수 -3공동화장실,"보유여부 - 4아케이드(1=있음, 2=없음)","보유여부 - 5냉방시설(1=있음, 2=없음)","보유여부 - 6난방시설(1=있음, 2=없음)","보유여부 - 7가스시설(1=있음, 2=없음)","보유여부 - 8엘리베이터/에스컬레이터(건물형만)(1=있음, 2=없음)","보유여부 - 9장애인용 화장실(1=있음, 2=없음)","보유여부 - 10배수시설(1=있음, 2=없음)","보유여부 - 11실외 가로등(1=있음, 2=없음)","보유여부 - 12전기배선시설(1=있음, 2=없음)","보유여부 - 13건물실내조명 (LED조명 설치 여부)(1=LED조명, 2=형광등 및 백열등)","보유여부 - 13건물실내조명 (LED조명 설치 여부)(1=LED조명, 2=형광등 및 백열등)","보유여부 - 1이동/고정식,이벤트 광장(1=있음, 2=없음)","보유여부 - 2테마거리(1=있음, 2=없음)","보유여부 - 3TV광고판(1=있음, 2=없음)","보유여부 - 4LED광고판(1=있음, 2=없음)","보유여부 - 6아치/조형물(1=있음, 2=없음)","시장/상점가의 주력 상품 여부(1=있음, 2=없음)","시장/상점가의 주력 상품의 개수(1=1개, 2=2개, 3=3개, 4=4개 이상)",시장/상점가의 주력 상품의 상품명
전통시장,인정,충남,부여군,홍산시장,충청남도 부여군 홍산면 남촌리 133-1 ,충청남도 부여군 홍산면 홍산시장로 45,4,1,"8,183",,4,3,2,5,10,,,52,32,21,20,0,10,11,21,21,10,63,1,1,,32,2,2,2,2,2,2,2,2,1,1,1,30,1,3,1,4,1,4,1,4,1,1,1,2,1,,,2,,1,1,1,1,1,,2,2,2,2,2,1,3,생선 건어물 떡
전통시장,등록,충남,서산시,대산종합시장,충청남도 서산시 대산읍 대산리 119 ,충청남도 서산시 대산읍 충의로 1942,4,1,"2,644",,3,1,1,,,,,41,41,41,0,0,0,0,41,22,0,63,1,1,1,41,1,2,2,2,2,2,2,1,1,1,1,2,1,4,1,5,1,7,2,,1,,1,2,2,1,1,1,1,1,1,1,1,1,,2,2,2,1,2,2,,
전통시장,인정,충남,서산시,서산동부전통시장(동부시장),충청남도 서산시 동문동 900-3 ,충청남도 서산시 시장5로 15,3,1,"23,052",,3,1,1,,,,,323,323,323,0,0,208,0,323,195,208,726,1,1,4,323,1,2,1,1,2,2,2,1,1,2,1,2,1,88,1,4,1,54,1,5,1,,1,5,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,4,도시락 육쪽마늘 꽃게 쭈꾸미 낙지 간자미
전통시장,인정,충남,서산시,해미시장,충청남도 서산시 읍내리 202 ,충청남도 서산시 읍성마을4길17-2,4,1,"3,305",,3,3,3,,,5,10,66,62,62,4,0,22,0,62,22,22,106,1,1,,43,2,2,2,2,2,2,2,2,2,,1,10,1,10,1,5,2,,2,,2,1,1,1,1,,,2,,1,1,1,1,,2,2,2,2,2,2,2,,
전통시장,등록,충남,서산시,해미종합시장,충청남도 서산시 읍내리 184-1 ,충청남도 서산시 해미면 남문1로 47,4,1,"4,575",,3,1,1,,,,,40,40,40,0,0,0,0,40,44,0,84,1,1,1,40,1,2,2,2,2,2,2,2,1,1,1,4,1,4,1,2,1,2,1,10,1,,1,8,2,1,1,1,2,1,1,1,1,,2,2,2,2,2,2,2,,
전통시장,등록,충남,서천군,서천특화시장,충청남도 서천군 서천읍 군사리 686-1 ,충청남도 서천군 서천읍 충절로 42,3,1,"14,500",,3,1,3,,,2,7,297,286,286,11,0,37,0,286,27,37,350,1,1,6,286,1,1,1,1,2,1,2,1,1,4,1,16,1,60,1,40,1,56,1,1,1,,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,4,광어 갑오징어 우럭 굴
전통시장,인정,충남,서천군,장항전통시장,충청남도 서천군 장항읍 신창리 110 ,충청남도 서천군 장항읍 성화로 104,4,1,"15,653",,3,1,3,,,3,8,133,60,8,67,6,99,52,8,81,99,240,1,1,2,60,1,2,2,2,2,1,2,1,1,2,1,1,1,33,1,33,1,111,1,1,1,,1,17,1,1,1,1,2,1,1,1,1,1,,1,1,2,1,1,1,4,꽃게 조기 박대 김
전통시장,인정,충남,아산시,둔포전통시장(둔포시장),충청남도 아산시 둔포면 둔포리 450-8 ,충청남도 아산시 둔포면 둔포면로 25번길 15,3,1,"23,328",,4,4,3,,,2,7,158,138,76,20,0,40,62,76,17,40,195,1,1,,92,2,2,2,2,2,2,2,2,1,1,2,,1,25,1,25,2,,2,,1,,1,1,2,,,1,,1,1,1,1,,2,2,2,2,2,2,2,,
전통시장,인정,충남,아산시,온양온천시장(온양전통시장),충청남도 아산시 온천동 94-6 ,충청남도 아산시 시장길 29,3,1,"40,753",,1,1,1,,,,,483,483,413,0,0,74,70,413,26,74,583,1,1,1,365,1,1,1,1,2,1,1,1,1,2,1,10,1,20,1,2,1,2,1,2,1,,1,3,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,,
전통시장,등록,충남,예산군,고덕시장,충청남도 예산군 고덕면 대천리 783-3,충청남도 예산군 고덕면 용고길 342 ,4,1,"8,113",,3,3,2,3,8,,,32,32,32,0,0,30,0,32,10,30,72,1,1,,0,1,2,2,2,2,2,2,1,1,1,1,2,1,2,2,,2,,2,,2,1,1,1,2,,,2,,1,1,1,1,1,,2,2,2,2,2,2,,
전통시장,등록,충남,예산군,광시시장,충청남도 예산군 광시면 광시리 87-1 ,충청남도 예산군 광시면 예당로 165-22,4,1,"3,911",,3,1,2,3,8,,,10,10,0,0,0,20,10,0,18,20,48,1,1,,10,1,2,2,2,2,2,2,2,1,1,1,18,2,,2,,2,,2,,2,,1,1,2,1,1,1,2,1,1,1,1,,2,2,2,2,2,2,2,,
전통시장,등록,충남,예산군,덕산시장,충청남도 예산군 덕산면 읍내리 356-4 ,충청남도 예산군 덕산면 읍내서길 2-1,4,1,"4,174",,3,3,2,4,9,,,45,40,40,5,0,79,0,40,18,79,137,1,1,,40,1,2,2,2,2,2,2,2,1,1,1,10,1,2,2,,2,,2,,1,1,1,2,1,,,1,,2,1,1,1,1,,2,2,2,2,1,1,3,덕분이 사과 빵
전통시장,등록,충남,예산군,삽교시장,충청남도 예산군 삽교읍 두리 568-37 ,충청남도 예산군 삽교읍 두리3길 50-7,4,1,"8,813",,3,3,2,2,7,,,10,10,0,0,0,30,10,0,13,30,53,2,,,,1,2,2,2,2,2,2,2,1,1,1,2,2,,2,,2,,2,,2,1,1,1,2,,,1,,2,1,1,1,1,,2,2,2,2,2,2,,
전통시장,인정,충남,예산군,역전시장,충청남도 예산군 산성리 356-7 ,충청남도 예산군 역전로 84,4,1,"15,071",,3,1,3,,,3,8,21,17,17,4,0,49,0,17,9,49,75,1,1,,17,1,2,2,2,2,2,2,1,1,1,1,5,1,34,1,1,1,1,1,1,1,,1,2,1,1,1,1,2,1,1,1,1,1,,2,2,2,2,2,2,,
전통시장,등록,충남,예산군,예산상설시장,충청남도 예산군 예산리 333-1,충청남도 예산군 형제고개로 967,4,1,"6,491",,1,1,3,,,5,10,98,43,9,55,0,1,34,9,16,1,60,1,1,,43,1,2,2,2,2,2,2,1,1,2,1,2,1,2,1,2,1,2,2,,1,,1,2,1,1,1,1,2,2,1,1,1,,2,2,2,2,2,2,2,,
전통시장,등록,충남,예산군,예산시장,충청남도 예산군 예산읍 예산리 333-1 ,충청남도 예산군 예산읍 형제고개로 967,4,1,"16,341",,3,2,2,3,8,,,0,0,0,0,0,79,0,0,38,79,117,1,5,,0,1,2,2,2,2,2,2,2,1,1,2,,1,1,2,,2,,2,,1,1,1,1,1,,,1,,1,1,1,1,,2,2,2,2,2,2,2,,
전통시장,인정,충남,천안시,남산중앙시장,충청남도 천안시 동남구 사직동 202-15  ,충청남도 천안시 동남구 사직로 7,3,1,"19,884",,4,4,3,,,3,8,218,218,199,0,0,119,19,199,91,119,428,1,1,7,218,1,2,1,1,1,1,1,1,1,3,1,12,1,100,1,3,1,3,1,2,1,,1,4,1,,,1,,1,1,1,1,1,2,1,1,1,1,1,1,4,호떡 꽈배기 칼국수 국밥
전통시장,인정,충남,천안시,병천시장,충청남도 천안시 동남구 병천면 병천리 163-2,충청남도 천안시 동남구 병천면 아우내장터1길 46,3,1,"8,264",,4,4,3,,,1,6,178,151,58,27,0,119,93,58,42,119,312,1,1,,145,1,2,2,2,2,2,2,1,1,1,1,4,1,4,1,4,1,4,2,,1,,1,3,2,,,1,,1,1,1,1,1,,2,1,2,2,1,2,,
전통시장,인정,충남,천안시,성정시장,충청남도 천안시 서북구 성정동 736-7 ,충청남도 천안시 서북구 양지21길 31,4,1,"5,604",,4,4,1,,,,,56,53,51,3,0,2,2,51,21,2,76,1,1,1,53,1,1,1,2,2,2,2,1,1,1,1,1,1,30,1,2,1,2,1,1,1,,1,2,1,,,1,,1,1,1,1,1,,2,2,1,1,1,2,,
전통시장,인정,충남,천안시,성환이화시장,충청남도 천안시 서북구 성환읍 성환리 348-3 ,충청남도 천안시 서북구 성환읍 성환중앙로 50,4,1,"16,305",,3,4,3,,,1,6,54,40,8,14,0,128,32,8,44,128,212,1,1,,40,2,2,1,2,2,2,2,2,2,,1,4,1,30,2,,2,,2,,1,,1,1,2,,,1,,1,1,1,1,1,2,1,1,2,1,1,2,,
전통시장,인정,충남,천안시,중앙시장,충청남도 천안시 동남구 영성동 138-1 ,충청남도 천안시 동남구 영성로 5-7,4,1,"5,481",,1,1,1,,,,,61,61,27,0,0,0,34,27,22,0,83,1,1,,61,1,2,2,2,2,2,1,1,1,3,1,5,1,10,1,5,1,60,1,1,1,,1,1,1,1,1,2,2,1,1,1,1,1,,1,1,2,1,2,2,,
전통시장,인정,충남,천안시,천안역전시장,충청남도 천안시 동남구 대흥동 60-5 ,충청남도 천안시 동남구 공설시장1길 9,3,1,"9,199",,3,4,3,,,2,7,155,155,116,0,0,4,39,116,7,4,166,1,1,,155,1,2,2,2,2,2,2,2,1,1,1,4,1,20,1,2,1,2,1,1,1,,1,1,1,,,1,,1,1,1,1,1,2,1,2,2,1,2,1,1,먹거리
전통시장,인정,충남,천안시,천일시장,충청남도 천안시 동남구 사직동 33-1 ,충청남도 천안시 동남구 큰시장길 29,4,2,"3,168",960,1,1,1,,,,,83,58,22,25,0,0,36,22,12,0,70,1,1,1,58,2,2,2,2,2,2,2,1,1,1,1,3,1,10,1,10,1,75,1,1,1,,1,1,1,1,1,1,2,2,1,1,1,1,,2,2,2,2,2,1,3,한복 이불 원단 기성복
전통시장,인정,충남,청양군,정산시장,충청남도 청양군 정산면 서정리 163 ,충청남도 청양군 정산면 정현길 54,4,1,"5,797",,3,1,3,,,5,10,63,48,48,15,0,23,0,48,10,23,81,1,1,,48,1,2,2,2,2,2,2,1,1,1,1,8,1,14,1,8,1,8,2,,1,,1,2,1,1,1,1,2,1,1,1,1,1,,2,2,2,2,1,2,,
전통시장,인정,충남,청양군,청양전통시장,충청남도 청양군 읍내리 178-4,충청남도 청양군 칠갑산로6길 6,3,1,"16,436",,3,1,3,,,2,7,145,131,131,14,0,247,0,131,49,247,427,1,1,1,91,1,2,2,2,2,2,2,2,1,1,1,8,1,30,1,1,1,1,1,5,1,,1,4,1,1,1,1,2,1,1,1,1,,2,1,1,2,1,1,2,,
전통시장,인정,충남,태안군,안면도수산시장(안면도장터),충청남도 태안군 안면읍 승언리 1249 ,충청남도 태안군 안면읍 장터로 104,4,1,"4,306",,3,1,1,,,,,30,30,30,0,0,0,0,30,26,0,56,1,1,5,30,1,2,2,2,2,2,2,1,1,1,1,10,1,100,1,43,1,43,1,1,1,,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,,
전통시장,인정,충남,태안군,태안서부재래시장,충청남도 태안군 태안읍 남문리 169-7,충청남도 태안군 남문리 시장2길 38-4,3,1,"9,559",,4,1,1,,,,,181,181,113,0,0,19,68,113,49,19,249,1,1,1,181,1,2,1,2,2,2,2,1,1,1,1,5,1,200,1,20,1,20,2,,1,,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,우럭포
전통시장,등록,충남,태안군,태안특산물전통시장,충청남도 태안군 동문리 284 ,충청남도 태안군 시장4길 32,3,2,"14,850",4500,3,1,3,,,3,8,105,100,0,5,0,2,100,0,15,2,117,1,1,,100,1,2,2,2,2,2,2,1,1,1,1,4,1,5,1,16,1,4,1,1,1,,1,1,1,1,1,1,2,1,1,1,1,1,,1,2,1,1,2,2,,
전통시장,등록,충남,홍성군,갈산정기시장,충청남도 홍성군 갈산면 상촌리 240-16 ,충청남도 홍성군 갈산면 상촌로 29,4,1,"3,612",,3,3,3,,,3,8,35,35,23,0,0,99,12,23,11,99,145,1,1,,27,1,2,2,2,2,2,2,2,1,1,1,2,1,4,1,1,1,2,2,,2,1,1,2,1,,,2,,1,1,1,1,,2,2,2,2,2,2,2,,
전통시장,등록,충남,홍성군,광천전통시장,충청남도 홍성군 광천읍 광천리 230-32,충청남도 홍성군 광천읍 광천로 285 ,3,1,"10,771",,3,3,3,,,4,9,202,202,86,0,0,158,116,86,83,158,443,1,1,,172,1,2,1,2,2,2,2,1,1,3,1,8,1,90,1,1,1,1,1,1,1,1,1,2,1,,,1,,1,1,1,1,1,,1,2,2,2,1,1,4,초굴새우젓 재래맛길 젓갈류 축산물 한우
전통시장,등록,충남,홍성군,홍성상설시장,충청남도 홍성군 홍성읍 오관리 397-6 ,충청남도 홍성군 홍성읍 아문길 60,4,1,"5,795",,1,1,1,,,,,104,97,32,7,0,19,65,32,21,19,137,1,1,1,97,2,2,1,2,2,1,1,1,1,1,1,8,1,45,1,1,1,40,1,1,1,,1,6,1,1,1,1,2,1,1,1,1,1,,1,2,2,1,1,2,,
전통시장,등록,충남,홍성군,홍성전통시장,충청남도 홍성군 홍성읍 대교리 400-1 ,충청남도 홍성군 홍성읍 홍성천길 242,3,1,"15,443",,3,4,3,,,1,6,235,231,182,4,0,350,49,182,44,350,625,1,5,1,187,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,5,1,,,1,,1,1,1,1,1,2,1,1,1,1,1,2,,
전통시장,인정,충북,괴산군,괴산전통시장,충청북도 괴산군 괴산읍 동부리 560-1 ,충청북도 괴산군 괴산읍 읍내로 15길8-8,3,1,"25,405",,4,1,3,,,3,8,188,180,120,7,1,120,60,120,18,120,318,1,1,1,175,1,2,1,1,1,2,2,1,1,2,1,2,1,8,1,1,1,1,1,1,1,,1,2,1,1,1,1,2,1,1,1,1,,2,2,2,2,2,1,2,,
전통시장,인정,충북,괴산군,목도재래시장,충청북도 괴산군 불정면 목도리 308-9 ,충청북도 괴산군 불정면 목도로 14길,4,1,"10,595",,4,1,3,,,4,9,73,66,21,7,0,1,45,21,11,1,78,1,1,1,66,1,2,1,2,1,2,2,1,1,1,1,2,1,4,1,2,1,2,1,1,1,,1,1,1,1,1,1,2,1,1,1,1,1,,2,2,2,1,1,2,,
전통시장,인정,충북,괴산군,연풍전통시장,충청북도 괴산군 연풍면 행촌리 611-1,충청북도 괴산군 연풍면 향교로교촌2길 3,4,1,"1,810",,4,1,3,,,2,7,57,57,40,0,0,7,17,40,15,7,79,1,1,1,52,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,,2,,2,,2,,1,1,1,1,1,1,2,1,1,1,1,,2,2,2,2,1,1,2,,
전통시장,인정,충북,괴산군,청천전통시장,충청북도 괴산군 청천면 청천리 62-11 ,충청북도 괴산군 청천면 청천2길 10,4,1,"19,981",,4,4,3,,,5,10,108,94,66,7,7,16,28,66,30,16,140,1,1,1,94,1,1,1,1,1,2,2,1,1,1,1,2,1,8,1,2,1,5,1,1,1,,1,2,1,,,1,,1,1,1,1,1,,1,1,1,1,1,1,4,대학찰옥수수 인삼 고추 올갱이
전통시장,인정,충북,단양군,단양구경시장(단양인정시장),충청북도 단양군 단양읍 도전리 615,충청북도 단양군 단양읍 도전5길 31,3,1,"14,034",,4,1,3,,,1,6,120,120,70,0,0,148,50,70,24,148,292,1,3,1,120,1,2,1,2,1,2,1,2,1,1,1,10,1,8,1,2,1,1,2,,1,,1,2,1,1,1,1,2,1,1,1,1,1,,1,1,1,1,1,2,,
전통시장,인정,충북,단양군,매포전통시장(매포재래시장),충청북도 단양군 매포읍 평동리 1139,충청북도 단양군 매포읍 평동24길 8 ,4,1,"7,437",,4,1,3,,,4,9,67,56,29,11,0,1,27,29,32,1,89,1,1,,56,2,2,2,2,2,2,2,2,2,,1,3,1,12,1,1,1,1,1,1,1,,1,5,1,1,1,1,2,1,1,1,1,1,,2,2,2,1,1,2,,
전통시장,인정,충북,단양군,상진전통시장(상진재래시장),충청북도 단양군 단양읍 상진리 771 ,충청북도 단양군 단양읍 상진 14길 7- 1,4,1,"11,534",,4,1,1,,,,,35,35,12,0,0,0,23,12,29,0,64,1,1,,35,2,2,2,2,2,2,2,2,1,1,1,30,2,,2,,2,,2,,2,,2,,2,2,2,2,2,2,1,1,1,1,,2,2,2,2,2,2,,
전통시장,등록,충북,단양군,영춘전통시장(영춘재래시장),충청북도 단양군 영춘면 상리 409-8 ,충청북도 단양군 영춘면 온달평강로 63,4,1,500,,4,1,3,,,3,8,50,50,5,0,0,25,45,5,27,25,102,1,1,,50,2,2,2,2,2,2,2,2,2,,1,4,1,2,1,1,1,2,1,2,1,,1,2,2,1,1,1,1,1,1,1,1,,2,1,2,2,2,1,2,,
전통시장,인정,충북,보은군,마로관기시장(관기재래시장),충청북도 보은군 마로면 관기리 377-1 ,충청북도 보은군 마로면 관기3길 6-7 ,4,1,"12,759",,4,4,3,,,4,9,61,54,30,7,0,9,24,30,10,9,73,1,5,,23,2,2,2,2,2,2,2,2,2,,1,2,1,4,2,,2,,2,,2,,1,1,1,,,1,,1,1,1,1,,2,2,2,2,2,1,1,4,삼겹살 중화요리
전통시장,인정,충북,보은군,보은전통시장,충청북도 보은군 삼산리 139-20,충청북도 보은군 삼산로 17- 1,4,1,"11,596",,4,4,3,,,1,6,38,37,24,1,0,10,13,24,10,10,57,1,5,1,37,1,2,1,2,2,1,1,1,1,1,1,3,1,15,1,2,1,2,1,2,1,,1,1,1,,,1,,1,1,1,1,1,,1,2,1,1,1,2,,
전통시장,인정,충북,보은군,보은종합시장,충청북도 보은군 보은읍 삼산리 31-15,충청북도 보은군 보은읍 삼산로3길 12-1,3,1,"3,567",,4,4,1,,,,,107,107,50,0,0,0,57,50,30,0,137,1,2,1,80,1,2,1,2,2,2,2,1,1,1,1,4,1,98,1,7,1,7,1,1,1,,1,1,1,,,1,,1,1,1,1,,2,2,2,1,1,2,1,2,한복 이불 장판
전통시장,인정,충북,보은군,삼승원남시장(원남재래시장),충청북도 보은군 삼승면 원남리 191,충청북도 보은군 삼승면 삼승탄부로 12 ,4,1,"6,000",,4,4,3,,,3,8,58,58,43,0,0,7,15,43,30,7,95,1,1,,58,1,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,1,1,2,,1,,1,1,1,,,1,,2,1,1,1,,2,2,2,2,2,2,2,,
전통시장,인정,충북,보은군,회인재래시장,충청북도 보은군 회인면 중앙리 59-15,충청북도 보은근 회인면 회인로 34,4,1,"10,673",,4,4,3,,,4,9,36,30,22,0,6,25,8,22,16,25,71,1,1,,14,2,2,2,2,2,2,2,2,2,,1,2,2,,2,,2,,2,,1,,1,1,1,,,1,,2,1,1,1,,2,2,2,2,2,2,2,,
전통시장,인정,충북,영동군,영동전통시장(영동전통시장),충청북도 영동군 영동읍 계산리 694-13 ,충청북도 영동군 영동읍 영동시장 2길 10-1 ,3,1,"13,567",,4,4,3,,,4,9,155,141,119,14,0,34,22,119,52,34,227,1,1,1,88,1,2,1,2,2,2,1,1,1,2,1,5,1,20,1,1,1,1,1,1,1,,1,3,1,,,1,,1,1,1,1,1,,1,2,1,1,1,2,,
전통시장,인정,충북,영동군,영동중앙시장,충청북도 영동군 영동읍 계산리 693-27,충청북도 영동군 영동읍 중앙로 21,4,1,"1,826",,1,1,3,,,4,9,60,52,32,3,5,1,20,32,8,1,61,1,4,2,51,2,2,2,2,2,2,2,1,1,1,1,2,1,32,1,2,1,2,1,1,1,,1,6,1,1,1,1,1,1,1,1,1,,2,2,2,2,1,2,1,1,여성의류
전통시장,인정,충북,옥천군,옥천공설시장,충청북도 옥천군 옥천읍 금구리 5-68,충청북도 옥천군 옥천읍 삼금로 5길,4,1,"6,567",,3,1,3,,,5,10,32,29,29,3,0,13,0,29,126,13,168,1,1,,29,1,2,2,2,2,1,1,1,1,2,1,2,1,5,1,6,1,6,2,,1,,1,1,1,1,1,1,1,1,1,1,1,,2,1,2,2,2,1,2,,
전통시장,인정,충북,옥천군,옥천상가,충청북도 옥천군 옥천읍 금구리 5-7,충청북도 옥천군 옥천읍 삼금로 45 ,4,1,"1,825",,1,1,1,,,,,38,38,17,0,0,0,21,17,26,0,64,1,1,2,38,2,2,2,2,2,2,2,1,1,1,1,4,1,27,1,2,1,1,1,1,2,,1,2,1,1,1,1,2,2,1,1,1,1,,2,2,2,2,2,1,3,의류 기물 신발
전통시장,인정,충북,음성군,감곡전통시장,충청북도 음성군 감곡면 왕장리 525-8 ,충청북도 음성군 감곡면 장감로 132번길 22  ,4,1,"6,339",,4,4,3,,,3,8,68,61,39,7,0,40,22,39,8,40,109,1,1,,45,1,1,1,1,2,2,2,2,1,1,1,1,1,12,1,12,2,,2,,1,,1,4,2,,,1,,1,1,1,1,,2,1,2,2,2,2,2,,
전통시장,인정,충북,음성군,대소시장,충청북도 음성군 대소면 오산리 186-6,충청북도 음성군 대소면 오산로 36 ,3,1,"14,101",,4,2,3,,,3,8,128,114,101,14,0,49,13,101,33,49,196,1,1,,27,1,2,2,1,2,1,2,2,1,1,1,3,1,20,1,2,1,2,2,,1,2,1,2,2,,,2,,1,1,1,1,1,,2,2,2,1,2,2,,
전통시장,인정,충북,음성군,삼성시장,충청북도 음성군 삼성면 덕정리 534-17,충청북도 음성군 삼성면 대성로 608-2,4,1,"9,310",,4,4,3,,,1,6,83,70,30,10,3,30,40,30,26,30,126,1,1,,70,1,2,2,2,2,2,2,1,1,2,1,8,1,20,1,1,1,1,1,1,1,,1,1,1,,,1,,1,1,1,1,1,,1,2,2,1,1,2,,
전통시장,인정,충북,음성군,음성무극시장,충청북도 음성군 금왕읍 무극리 77-17,충청북도 음성군 금왕읍 무극로 308번길 12- 12,3,1,"10,879",,4,1,3,,,5,10,141,140,101,1,0,107,39,101,2,107,249,1,1,,102,2,2,2,2,2,2,2,2,1,2,1,1,1,16,1,6,1,30,1,1,1,,1,2,1,2,2,1,2,1,1,1,1,,2,1,2,1,1,1,1,2,수박 인삼
전통시장,인정,충북,음성군,음성시장,충청북도 음성군 음성읍 읍내리 249-11,충청북도 음성군 음성읍 문화1길 14,3,1,"21,255",,4,4,3,,,2,7,155,141,114,14,0,52,27,114,12,52,205,1,1,1,118,1,2,2,2,2,2,2,2,1,2,1,8,1,20,2,,2,,2,,1,,1,2,1,,,1,,1,1,1,1,1,,2,2,2,2,2,2,,
전통시장,인정,충북,제천시,내토재래시장,충청북도 제천시 중앙로1가 34-1,충청북도 제천시 용두천로 11길 5,4,1,"3,708",,4,4,1,,,,,61,61,56,0,0,14,5,56,48,14,123,1,1,3,61,1,2,2,1,2,2,1,1,1,1,1,1,1,4,1,2,1,1,2,,1,,1,1,1,,,1,,1,1,1,1,1,,1,2,2,1,1,1,3,생만두 빨간오뎅 한방보리떡
전통시장,인정,충북,제천시,덕산면전통시장,충청북도 제천시 덕산면 도전리 431-2 ,충청북도 제천시 덕산면 약초로 3길 24,4,1,"8,591",,4,4,3,,,4,9,48,48,17,0,0,6,31,17,9,6,63,1,3,1,48,1,2,2,2,2,2,2,2,2,,1,1,1,7,1,1,1,1,2,,1,,1,1,2,,,1,,1,1,1,1,,2,1,2,2,1,1,2,,
전통시장,인정,충북,제천시,동문시장,충청북도 제천시 중앙로2가 117-1,충청북도 제천시 용두천로 125,4,1,"4,664",,4,4,1,,,,,52,47,40,3,2,6,7,40,46,6,99,1,1,1,45,1,2,2,2,2,2,1,1,1,1,1,1,1,8,2,,2,,2,,1,,2,,1,,,1,,2,1,1,1,1,,1,2,2,1,2,2,,
전통시장,인정,충북,제천시,박달재전통시장,충청북도 제천시 백운면지번주소 평동리 220-2 ,충청북도 제천시 백운면 평동로 14,4,1,"4,095",,1,4,3,,,1,6,62,62,40,0,0,11,22,40,17,11,90,1,1,1,62,1,2,1,2,2,2,2,2,1,1,1,1,2,,2,,2,,2,,2,,1,1,2,,,1,,1,1,1,1,1,,1,2,2,2,2,2,,
전통시장,인정,충북,제천시,제천약초시장,충청북도 제천시 화산동 987,충청북도 제천시 원화산로 121,4,1,"6,015",,4,1,1,,,,,58,58,8,0,0,0,50,8,2,0,60,1,1,1,58,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,,1,,1,3,1,1,1,1,2,1,1,1,1,1,,2,2,2,1,1,1,4,황기 오미자 둥굴레 당귀
전통시장,인정,충북,제천시,제천역전한마음시장,충청북도 제천시 화산동 207-3,충청북도 제천시 내토로 28길 3-1,3,1,"18,461",,4,4,1,,,,,232,222,104,0,10,93,118,104,73,93,388,1,1,10,126,1,1,1,1,2,2,1,1,1,2,1,10,1,30,1,2,1,10,1,10,1,,1,3,1,,,1,,1,1,1,1,1,,1,2,2,1,1,1,3,황기 호박파이 부침기
전통시장,인정,충북,제천시,제천중앙시장,충청북도 제천시 중앙로1가 77,충청북도 제천시 풍양로 108,2,1,"8,816",,4,1,1,,,,,922,580,400,342,0,19,180,400,59,19,658,1,4,4,580,1,1,2,1,2,2,2,1,1,4,1,100,1,60,1,5,1,7,1,7,1,,1,6,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,3,포복 의류 수입품
